Devices
1000
,,BERTEC2_door - Force,,,BERTEC2_door - Moment,,,BERTEC2_door - CoP,,,BERTEC1_window - Force,,,BERTEC1_window - Moment,,,BERTEC1_window - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
8,4,3.4961,-3.07068,-55.3656,-4762.39,-328.37,650.3,149.069,285.017,0,-4.79432,-5.7135,-44.9084,-3013.37,-39.3061,-316.864,-155.875,267.1,0
8,5,2.58057,-3.07068,-56.5863,-4029.97,159.912,375.642,157.826,270.218,0,-2.35291,-6.01867,-44.2981,-3379.58,82.7642,-316.864,-153.132,276.292,0
8,6,1.97022,-3.37585,-55.9759,-4396.18,-694.581,650.3,142.591,277.537,0,-4.18396,-4.79797,-44.9084,-3013.37,82.7642,-316.864,-153.157,267.1,0
8,7,1.35987,-3.07068,-55.3656,-2931.34,-1304.93,284.089,131.431,251.945,0,-4.18396,-6.01867,-44.9084,-3562.68,82.7642,-408.416,-153.157,279.332,0
8,8,3.19092,-3.68103,-55.9759,-3663.76,-572.51,192.536,144.772,264.452,0,-4.18396,-6.62902,-43.6877,-3013.37,82.7642,-408.416,-153.106,268.975,0
8,9,1.05469,-2.7655,-54.7552,-4396.18,-938.721,650.3,137.856,279.288,0,-2.35291,-5.10315,-42.467,-2830.26,-39.3061,-316.864,-155.926,266.646,0
9,0,2.27539,-3.68103,-54.1449,-3480.65,-816.651,558.747,139.917,263.284,0,-4.48914,-5.7135,-46.1291,-3745.79,571.045,-316.864,-142.621,281.202,0
9,1,1.97022,-3.07068,-55.3656,-3480.65,-450.44,467.195,146.864,261.867,0,-2.65809,-5.10315,-45.5188,-3379.58,82.7642,-133.758,-153.182,274.246,0
9,2,4.41162,-3.07068,-57.807,-3663.76,-694.581,284.089,142.985,262.379,0,-6.62537,-5.10315,-46.1291,-3379.58,204.834,-316.864,-150.56,273.263,0
9,3,1.66504,-3.68103,-55.9759,-2748.23,-1182.86,467.195,133.868,248.097,0,-2.96326,-4.79797,-44.2981,-3379.58,82.7642,-408.416,-153.132,276.292,0
9,4,2.58057,-2.7655,-56.5863,-3846.86,-938.721,375.642,138.411,266.982,0,-4.79432,-5.10315,-43.0774,-3379.58,82.7642,-316.864,-153.079,278.454,0
9,5,2.58057,-3.07068,-54.7552,-4029.97,-84.2289,192.536,153.462,272.6,0,-2.35291,-6.01867,-46.1291,-3196.47,-39.3061,-225.311,-155.852,269.294,0
9,6,3.80127,-2.7655,-55.9759,-3480.65,-328.37,100.984,149.134,261.181,0,-2.35291,-5.7135,-43.6877,-3562.68,82.7642,-316.864,-153.106,281.549,0
9,7,1.05469,-2.7655,-57.1967,-3114.44,37.8414,375.642,155.662,253.451,0,-4.48914,-6.32385,-46.7395,-2464.05,82.7642,-133.758,-153.229,252.719,0
9,8,2.27539,-2.7655,-55.3656,-4213.08,-450.44,467.195,146.864,275.096,0,-3.57361,-4.79797,-44.9084,-3379.58,-39.3061,-225.311,-155.875,275.255,0
9,9,2.27539,-3.68103,-55.9759,-3663.76,-572.51,467.195,144.772,264.452,0,-2.65809,-6.01867,-43.0774,-3379.58,-39.3061,-225.311,-155.912,278.454,0
10,0,3.80127,-3.37585,-55.3656,-3663.76,-450.44,558.747,146.864,265.174,0,-4.79432,-5.7135,-45.5188,-3196.47,204.834,-225.311,-150.5,270.223,0
10,1,2.27539,-3.07068,-55.3656,-3846.86,-694.581,192.536,142.455,268.481,0,-6.62537,-4.79797,-46.1291,-3379.58,-39.3061,-225.311,-155.852,273.263,0
10,2,2.58057,-3.07068,-55.9759,-3663.76,-84.2289,9.4309,153.495,264.452,0,-5.40467,-5.7135,-45.5188,-3562.68,-161.376,-316.864,-158.545,278.268,0
10,3,1.97022,-3.37585,-55.9759,-4213.08,-572.51,375.642,144.772,274.266,0,-2.65809,-5.40832,-46.1291,-3196.47,-39.3061,-408.416,-155.852,269.294,0
