NO_OF_FRAMES	939
NO_OF_CAMERAS	0
NO_OF_MARKERS	8
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	1969-12-31, 21:00:00	0.00000000
DATA_INCLUDED	3D
MARKER_NAMES	SACRO	EIASD	EIASE	EIPSD	EIPSE	TMFD	ELFD	EMFD
10.508	649.436	764.996	-142.695	482.322	707.065	143.727	470.706	694.789	-42.371	635.242	772.436	67.345	636.440	768.185	-175.102	516.360	693.255	-235.840	275.624	420.223	-91.229	272.998	400.240
10.686	649.668	763.393	-142.621	482.584	705.330	143.862	470.942	693.013	-42.196	635.456	770.836	67.524	636.656	766.578	-174.969	516.534	691.777	-235.386	275.001	419.832	-90.786	272.533	399.761
10.858	649.882	761.808	-142.548	482.825	703.614	143.997	471.163	691.251	-42.026	635.652	769.254	67.700	636.855	764.987	-174.842	516.685	690.320	-234.932	274.377	419.443	-90.340	272.059	399.283
11.025	650.078	760.241	-142.477	483.044	701.917	144.133	471.369	689.506	-41.861	635.828	767.691	67.871	637.037	763.414	-174.720	516.813	688.884	-234.480	273.752	419.054	-89.889	271.575	398.808
11.187	650.256	758.693	-142.407	483.242	700.241	144.270	471.560	687.777	-41.701	635.985	766.147	68.037	637.201	761.859	-174.603	516.916	687.471	-234.028	273.126	418.667	-89.435	271.083	398.334
11.342	650.415	757.165	-142.339	483.416	698.586	144.408	471.733	686.068	-41.546	636.122	764.624	68.199	637.345	760.323	-174.493	516.994	686.081	-233.576	272.497	418.281	-88.977	270.583	397.862
11.490	650.554	755.657	-142.274	483.568	696.953	144.547	471.890	684.378	-41.397	636.239	763.121	68.355	637.471	758.806	-174.388	517.046	684.715	-233.123	271.865	417.896	-88.514	270.074	397.391
11.633	650.674	754.171	-142.210	483.697	695.344	144.686	472.028	682.710	-41.254	636.335	761.639	68.506	637.577	757.309	-174.288	517.072	683.374	-232.670	271.229	417.512	-88.047	269.558	396.919
11.768	650.773	752.706	-142.148	483.801	693.760	144.826	472.148	681.064	-41.116	636.410	760.178	68.652	637.663	755.834	-174.195	517.071	682.060	-232.216	270.588	417.129	-87.575	269.035	396.448
11.897	650.852	751.263	-142.089	483.882	692.201	144.966	472.247	679.443	-40.983	636.464	758.740	68.792	637.729	754.380	-174.106	517.042	680.772	-231.760	269.943	416.747	-87.100	268.506	395.976
12.020	650.910	749.843	-142.032	483.938	690.668	145.106	472.325	677.848	-40.856	636.496	757.325	68.926	637.774	752.949	-174.023	516.987	679.512	-231.302	269.291	416.366	-86.621	267.973	395.502
12.135	650.946	748.447	-141.979	483.969	689.164	145.244	472.381	676.280	-40.735	636.507	755.934	69.054	637.798	751.541	-173.945	516.903	678.281	-230.842	268.632	415.985	-86.140	267.436	395.025
12.244	650.961	747.075	-141.928	483.974	687.688	145.381	472.414	674.741	-40.620	636.496	754.567	69.176	637.801	750.157	-173.870	516.790	677.080	-230.379	267.965	415.605	-85.656	266.897	394.546
12.347	650.953	745.728	-141.879	483.954	686.242	145.516	472.424	673.232	-40.510	636.463	753.226	69.293	637.783	748.798	-173.800	516.649	675.909	-229.913	267.291	415.225	-85.170	266.358	394.062
12.444	650.923	744.406	-141.834	483.909	684.827	145.648	472.409	671.754	-40.405	636.408	751.911	69.404	637.742	747.465	-173.734	516.479	674.770	-229.444	266.608	414.845	-84.684	265.819	393.573
12.534	650.870	743.111	-141.792	483.837	683.445	145.776	472.369	670.309	-40.306	636.331	750.623	69.510	637.679	746.157	-173.671	516.280	673.664	-228.971	265.915	414.466	-84.197	265.283	393.079
12.620	650.794	741.842	-141.752	483.739	682.096	145.901	472.303	668.898	-40.213	636.231	749.363	69.611	637.593	744.877	-173.611	516.052	672.591	-228.493	265.213	414.085	-83.711	264.752	392.577
12.701	650.694	740.602	-141.716	483.614	680.782	146.021	472.210	667.522	-40.124	636.109	748.132	69.708	637.485	743.624	-173.553	515.794	671.552	-228.011	264.500	413.704	-83.227	264.229	392.066
12.777	650.570	739.389	-141.682	483.463	679.504	146.136	472.090	666.183	-40.040	635.964	746.931	69.801	637.353	742.399	-173.498	515.506	670.549	-227.524	263.776	413.323	-82.746	263.716	391.546
12.849	650.422	738.206	-141.651	483.285	678.264	146.246	471.942	664.881	-39.961	635.796	745.762	69.890	637.199	741.203	-173.444	515.188	669.582	-227.032	263.040	412.939	-82.269	263.218	391.014
12.918	650.249	737.053	-141.623	483.080	677.062	146.350	471.766	663.618	-39.887	635.605	744.624	69.976	637.021	740.037	-173.393	514.840	668.652	-226.534	262.294	412.554	-81.798	262.737	390.469
12.984	650.051	735.930	-141.597	482.847	675.901	146.449	471.561	662.395	-39.816	635.390	743.519	70.060	636.820	738.902	-173.342	514.461	667.759	-226.031	261.535	412.167	-81.334	262.279	389.909
13.047	649.828	734.839	-141.573	482.587	674.782	146.542	471.327	661.212	-39.749	635.151	742.448	70.141	636.596	737.798	-173.293	514.051	666.905	-225.521	260.764	411.778	-80.880	261.847	389.331
13.109	649.579	733.781	-141.551	482.299	673.705	146.628	471.063	660.070	-39.685	634.888	741.413	70.220	636.347	736.726	-173.244	513.610	666.090	-225.005	259.981	411.386	-80.437	261.446	388.734
13.169	649.305	732.756	-141.531	481.983	672.672	146.709	470.769	658.971	-39.624	634.601	740.414	70.298	636.075	735.686	-173.196	513.138	665.315	-224.482	259.185	410.991	-80.007	261.082	388.115
13.228	649.004	731.765	-141.512	481.638	671.685	146.784	470.446	657.914	-39.565	634.289	739.452	70.376	635.778	734.681	-173.148	512.635	664.580	-223.953	258.378	410.592	-79.594	260.760	387.472
13.287	648.676	730.809	-141.493	481.265	670.745	146.853	470.093	656.902	-39.507	633.951	738.529	70.453	635.457	733.709	-173.100	512.100	663.887	-223.418	257.558	410.190	-79.199	260.487	386.800
13.346	648.322	729.889	-141.474	480.862	669.852	146.917	469.709	655.935	-39.451	633.588	737.645	70.531	635.111	732.774	-173.052	511.534	663.234	-222.876	256.725	409.784	-78.826	260.268	386.099
13.405	647.941	729.007	-141.455	480.429	669.008	146.976	469.296	655.015	-39.395	633.200	736.802	70.609	634.740	731.875	-173.004	510.937	662.624	-222.328	255.881	409.375	-78.478	260.110	385.363
13.465	647.533	728.162	-141.435	479.965	668.213	147.031	468.853	654.141	-39.339	632.784	736.000	70.688	634.344	731.013	-172.955	510.309	662.057	-221.774	255.025	408.961	-78.157	260.019	384.591
13.526	647.097	727.356	-141.413	479.471	667.469	147.082	468.380	653.315	-39.283	632.343	735.241	70.769	633.923	730.189	-172.905	509.649	661.532	-221.215	254.157	408.543	-77.866	260.004	383.779
13.588	646.634	726.589	-141.389	478.946	666.777	147.130	467.878	652.538	-39.226	631.874	734.525	70.851	633.477	729.404	-172.854	508.959	661.051	-220.651	253.279	408.120	-77.610	260.069	382.924
13.651	646.143	725.864	-141.361	478.389	666.137	147.175	467.346	651.812	-39.168	631.378	733.853	70.935	633.006	728.660	-172.802	508.237	660.613	-220.081	252.390	407.693	-77.390	260.223	382.024
13.716	645.624	725.180	-141.331	477.801	665.550	147.218	466.785	651.136	-39.109	630.854	733.226	71.021	632.509	727.956	-172.748	507.483	660.219	-219.508	251.492	407.262	-77.211	260.473	381.075
13.782	645.076	724.538	-141.296	477.180	665.017	147.260	466.195	650.512	-39.048	630.303	732.644	71.109	631.987	727.294	-172.693	506.698	659.870	-218.931	250.584	406.827	-77.075	260.824	380.075
13.850	644.501	723.940	-141.256	476.527	664.537	147.300	465.577	649.942	-38.986	629.724	732.109	71.199	631.439	726.676	-172.636	505.883	659.566	-218.351	249.668	406.387	-76.985	261.282	379.021
13.919	643.897	723.387	-141.212	475.841	664.112	147.339	464.931	649.424	-38.923	629.116	731.622	71.290	630.867	726.101	-172.576	505.035	659.307	-217.769	248.744	405.944	-76.945	261.854	377.913
13.988	643.265	722.879	-141.162	475.122	663.742	147.379	464.257	648.962	-38.858	628.481	731.183	71.384	630.268	725.571	-172.514	504.157	659.093	-217.184	247.813	405.497	-76.955	262.543	376.749
14.059	642.604	722.417	-141.107	474.371	663.427	147.418	463.555	648.555	-38.792	627.817	730.792	71.479	629.645	725.086	-172.448	503.247	658.924	-216.599	246.876	405.047	-77.019	263.353	375.527
14.131	641.915	722.002	-141.045	473.587	663.168	147.459	462.827	648.204	-38.725	627.125	730.451	71.576	628.997	724.649	-172.379	502.306	658.801	-216.014	245.933	404.594	-77.138	264.287	374.248
14.202	641.197	721.636	-140.977	472.770	662.965	147.500	462.072	647.910	-38.657	626.405	730.161	71.673	628.323	724.260	-172.305	501.334	658.724	-215.429	244.986	404.138	-77.311	265.345	372.913
14.274	640.451	721.318	-140.903	471.921	662.818	147.542	461.292	647.674	-38.590	625.657	729.921	71.770	627.625	723.920	-172.227	500.331	658.691	-214.846	244.034	403.680	-77.541	266.525	371.523
14.345	639.677	721.051	-140.823	471.040	662.727	147.586	460.485	647.496	-38.522	624.881	729.733	71.868	626.903	723.629	-172.145	499.297	658.704	-214.266	243.080	403.221	-77.824	267.824	370.081
14.415	638.875	720.834	-140.736	470.127	662.693	147.631	459.654	647.379	-38.456	624.078	729.597	71.965	626.156	723.390	-172.057	498.233	658.762	-213.689	242.123	402.760	-78.159	269.234	368.592
14.483	638.046	720.668	-140.644	469.182	662.716	147.678	458.798	647.321	-38.391	623.247	729.513	72.060	625.385	723.203	-171.965	497.139	658.864	-213.116	241.165	402.299	-78.543	270.747	367.063
14.550	637.189	720.554	-140.546	468.206	662.797	147.727	457.918	647.325	-38.328	622.389	729.482	72.154	624.591	723.069	-171.869	496.016	659.012	-212.548	240.206	401.838	-78.971	272.348	365.500
14.614	636.306	720.494	-140.442	467.200	662.935	147.777	457.014	647.391	-38.268	621.504	729.505	72.246	623.773	722.988	-171.767	494.864	659.204	-211.987	239.248	401.378	-79.436	274.021	363.913
14.675	635.397	720.487	-140.332	466.163	663.130	147.830	456.086	647.519	-38.210	620.594	729.581	72.336	622.932	722.962	-171.662	493.685	659.441	-211.431	238.290	400.919	-79.931	275.749	362.312
14.733	634.462	720.534	-140.217	465.098	663.384	147.884	455.136	647.712	-38.155	619.658	729.710	72.422	622.068	722.992	-171.552	492.478	659.723	-210.883	237.334	400.461	-80.448	277.509	360.708
14.787	633.502	720.635	-140.097	464.003	663.695	147.940	454.164	647.968	-38.104	618.697	729.893	72.505	621.182	723.077	-171.438	491.246	660.049	-210.343	236.380	400.007	-80.977	279.278	359.115
14.837	632.518	720.793	-139.973	462.881	664.066	147.998	453.170	648.290	-38.056	617.712	730.130	72.584	620.274	723.219	-171.321	489.990	660.419	-209.810	235.430	399.556	-81.508	281.033	357.546
14.883	631.511	721.005	-139.843	461.731	664.495	148.057	452.154	648.678	-38.013	616.703	730.421	72.658	619.345	723.419	-171.202	488.710	660.832	-209.287	234.484	399.109	-82.030	282.747	356.012
14.924	630.480	721.274	-139.710	460.555	664.982	148.119	451.119	649.133	-37.974	615.671	730.765	72.728	618.396	723.676	-171.080	487.410	661.290	-208.772	233.543	398.667	-82.532	284.395	354.529
14.961	629.428	721.600	-139.573	459.352	665.530	148.182	450.063	649.655	-37.940	614.617	731.163	72.792	617.426	723.992	-170.957	486.090	661.791	-208.267	232.608	398.231	-83.004	285.951	353.109
14.992	628.356	721.983	-139.431	458.125	666.137	148.246	448.988	650.244	-37.911	613.541	731.616	72.851	616.437	724.367	-170.834	484.753	662.336	-207.771	231.679	397.801	-83.434	287.390	351.764
15.019	627.263	722.422	-139.287	456.874	666.804	148.312	447.896	650.901	-37.888	612.445	732.122	72.905	615.429	724.801	-170.709	483.399	662.924	-207.285	230.758	397.378	-83.812	288.688	350.507
15.041	626.151	722.920	-139.140	455.599	667.531	148.379	446.785	651.627	-37.870	611.329	732.683	72.953	614.403	725.295	-170.586	482.032	663.555	-206.808	229.845	396.962	-84.129	289.824	349.348
15.058	625.021	723.475	-138.990	454.302	668.320	148.448	445.658	652.421	-37.857	610.193	733.297	72.996	613.361	725.849	-170.462	480.653	664.229	-206.342	228.942	396.555	-84.374	290.776	348.296
15.070	623.874	724.089	-138.838	452.983	669.169	148.517	444.514	653.285	-37.851	609.039	733.966	73.033	612.301	726.462	-170.341	479.263	664.946	-205.885	228.048	396.157	-84.541	291.527	347.361
15.077	622.710	724.760	-138.684	451.645	670.081	148.587	443.355	654.217	-37.849	607.867	734.689	73.065	611.226	727.137	-170.220	477.863	665.706	-205.438	227.165	395.768	-84.622	292.063	346.548
15.079	621.531	725.490	-138.529	450.286	671.054	148.657	442.181	655.219	-37.853	606.678	735.466	73.091	610.135	727.872	-170.102	476.456	666.508	-205.000	226.293	395.390	-84.611	292.370	345.863
15.077	620.336	726.279	-138.373	448.909	672.090	148.728	440.994	656.291	-37.863	605.473	736.298	73.111	609.030	728.667	-169.986	475.042	667.353	-204.573	225.434	395.023	-84.503	292.439	345.310
15.070	619.127	727.127	-138.217	447.513	673.189	148.799	439.793	657.432	-37.878	604.252	737.185	73.127	607.911	729.524	-169.873	473.623	668.240	-204.154	224.588	394.668	-84.294	292.264	344.891
15.059	617.905	728.034	-138.061	446.100	674.350	148.870	438.580	658.644	-37.897	603.015	738.127	73.137	606.777	730.441	-169.763	472.200	669.170	-203.745	223.757	394.327	-83.984	291.843	344.606
15.045	616.669	729.001	-137.904	444.671	675.575	148.940	437.355	659.926	-37.922	601.764	739.124	73.143	605.631	731.419	-169.655	470.773	670.143	-203.346	222.941	393.999	-83.570	291.175	344.453
15.026	615.421	730.027	-137.748	443.225	676.864	149.011	436.119	661.279	-37.950	600.498	740.178	73.144	604.472	732.459	-169.551	469.343	671.158	-202.955	222.140	393.686	-83.054	290.264	344.431
15.003	614.161	731.113	-137.592	441.763	678.216	149.083	434.873	662.701	-37.983	599.219	741.287	73.140	603.301	733.561	-169.449	467.911	672.217	-202.573	221.357	393.389	-82.438	289.117	344.536
14.977	612.889	732.260	-137.437	440.286	679.633	149.154	433.617	664.195	-38.020	597.926	742.454	73.131	602.118	734.724	-169.349	466.476	673.319	-202.200	220.592	393.109	-81.724	287.743	344.761
14.947	611.607	733.467	-137.282	438.794	681.113	149.226	432.353	665.758	-38.061	596.620	743.677	73.119	600.923	735.949	-169.251	465.040	674.464	-201.834	219.845	392.846	-80.916	286.154	345.100
14.913	610.313	734.736	-137.128	437.288	682.658	149.300	431.081	667.393	-38.105	595.302	744.959	73.102	599.717	737.237	-169.155	463.602	675.654	-201.476	219.118	392.601	-80.021	284.365	345.547
14.876	609.009	736.066	-136.973	435.767	684.267	149.374	429.801	669.098	-38.152	593.971	746.300	73.081	598.501	738.587	-169.060	462.162	676.889	-201.125	218.412	392.376	-79.044	282.392	346.092
14.836	607.694	737.458	-136.819	434.231	685.940	149.451	428.514	670.873	-38.203	592.628	747.699	73.057	597.274	740.000	-168.966	460.719	678.169	-200.781	217.726	392.171	-77.992	280.255	346.727
14.793	606.369	738.913	-136.664	432.682	687.679	149.530	427.220	672.720	-38.256	591.272	749.159	73.029	596.037	741.477	-168.871	459.273	679.495	-200.442	217.063	391.986	-76.874	277.974	347.442
14.746	605.034	740.431	-136.509	431.118	689.482	149.612	425.921	674.636	-38.313	589.903	750.679	72.997	594.790	743.017	-168.776	457.823	680.868	-200.109	216.423	391.823	-75.698	275.570	348.228
14.696	603.688	742.013	-136.353	429.541	691.351	149.697	424.617	676.624	-38.371	588.521	752.260	72.961	593.534	744.621	-168.679	456.368	682.288	-199.781	215.806	391.683	-74.472	273.067	349.074
14.642	602.332	743.658	-136.195	427.950	693.286	149.786	423.308	678.682	-38.433	587.126	753.903	72.922	592.268	746.291	-168.579	454.906	683.758	-199.457	215.213	391.566	-73.206	270.486	349.972
14.586	600.965	745.369	-136.037	426.345	695.286	149.879	421.994	680.811	-38.496	585.718	755.608	72.879	590.993	748.026	-168.476	453.437	685.277	-199.137	214.645	391.473	-71.909	267.853	350.912
14.525	599.587	747.144	-135.877	424.725	697.352	149.977	420.677	683.011	-38.562	584.296	757.376	72.832	589.709	749.826	-168.369	451.959	686.847	-198.819	214.103	391.404	-70.591	265.189	351.884
14.462	598.199	748.986	-135.715	423.092	699.485	150.080	419.356	685.282	-38.630	582.859	759.207	72.781	588.416	751.694	-168.257	450.470	688.469	-198.505	213.588	391.362	-69.261	262.520	352.881
14.394	596.800	750.893	-135.551	421.444	701.685	150.188	418.033	687.624	-38.700	581.408	761.103	72.727	587.115	753.628	-168.139	448.968	690.145	-198.192	213.100	391.345	-67.928	259.865	353.894
14.323	595.389	752.868	-135.384	419.781	703.952	150.302	416.706	690.039	-38.772	579.942	763.063	72.668	585.805	755.630	-168.015	447.453	691.875	-197.881	212.640	391.356	-66.601	257.248	354.916
14.248	593.968	754.910	-135.213	418.103	706.287	150.422	415.378	692.526	-38.846	578.462	765.087	72.606	584.487	757.699	-167.883	445.922	693.662	-197.572	212.208	391.394	-65.288	254.688	355.942
14.169	592.534	757.020	-135.039	416.410	708.690	150.549	414.048	695.086	-38.923	576.967	767.178	72.539	583.161	759.838	-167.742	444.374	695.505	-197.264	211.807	391.462	-63.997	252.203	356.966
14.086	591.089	759.199	-134.860	414.701	711.161	150.684	412.716	697.719	-39.001	575.457	769.335	72.468	581.827	762.045	-167.592	442.807	697.408	-196.958	211.436	391.560	-62.735	249.811	357.984
13.999	589.632	761.446	-134.676	412.975	713.701	150.826	411.383	700.427	-39.082	573.932	771.558	72.392	580.484	764.322	-167.431	441.221	699.370	-196.652	211.096	391.690	-61.508	247.527	358.993
13.907	588.163	763.763	-134.487	411.232	716.311	150.977	410.050	703.211	-39.166	572.392	773.850	72.312	579.134	766.669	-167.259	439.613	701.394	-196.347	210.788	391.852	-60.321	245.364	359.990
13.810	586.682	766.149	-134.291	409.472	718.991	151.137	408.716	706.070	-39.252	570.837	776.209	72.226	577.775	769.087	-167.076	437.982	703.480	-196.044	210.514	392.048	-59.180	243.332	360.975
13.708	585.188	768.606	-134.089	407.695	721.742	151.306	407.381	709.006	-39.341	569.267	778.637	72.135	576.408	771.575	-166.880	436.329	705.630	-195.742	210.274	392.280	-58.088	241.442	361.947
13.600	583.680	771.133	-133.879	405.898	724.564	151.485	406.046	712.019	-39.433	567.683	781.134	72.039	575.033	774.135	-166.671	434.651	707.846	-195.442	210.070	392.549	-57.049	239.700	362.907
13.488	582.160	773.731	-133.663	404.084	727.459	151.674	404.710	715.112	-39.528	566.084	783.700	71.936	573.650	776.767	-166.448	432.948	710.128	-195.143	209.903	392.858	-56.063	238.112	363.856
13.369	580.626	776.399	-133.438	402.250	730.427	151.873	403.375	718.283	-39.627	564.471	786.337	71.827	572.259	779.470	-166.213	431.220	712.478	-194.846	209.774	393.208	-55.134	236.681	364.796
13.245	579.079	779.139	-133.205	400.397	733.471	152.083	402.039	721.535	-39.729	562.843	789.045	71.712	570.860	782.247	-165.964	429.465	714.898	-194.552	209.684	393.600	-54.262	235.408	365.730
13.115	577.517	781.950	-132.965	398.524	736.589	152.304	400.702	724.869	-39.835	561.201	791.823	71.590	569.452	785.096	-165.702	427.684	717.388	-194.260	209.636	394.037	-53.445	234.294	366.661
12.978	575.941	784.833	-132.716	396.630	739.785	152.534	399.366	728.284	-39.944	559.543	794.673	71.461	568.037	788.018	-165.427	425.875	719.950	-193.971	209.632	394.522	-52.685	233.338	367.592
12.835	574.350	787.788	-132.459	394.717	743.059	152.775	398.028	731.783	-40.058	557.872	797.595	71.324	566.613	791.014	-165.140	424.039	722.585	-193.685	209.672	395.055	-51.979	232.538	368.528
12.685	572.745	790.815	-132.194	392.782	746.413	153.025	396.690	735.366	-40.175	556.186	800.588	71.180	565.181	794.084	-164.840	422.176	725.295	-193.404	209.760	395.640	-51.327	231.891	369.473
12.528	571.123	793.915	-131.921	390.827	749.848	153.285	395.351	739.034	-40.297	554.485	803.654	71.029	563.740	797.228	-164.528	420.285	728.080	-193.127	209.897	396.279	-50.725	231.394	370.431
12.365	569.486	797.088	-131.641	388.850	753.366	153.554	394.011	742.788	-40.424	552.770	806.794	70.869	562.290	800.446	-164.205	418.366	730.942	-192.854	210.086	396.974	-50.173	231.044	371.407
12.194	567.833	800.333	-131.354	386.852	756.968	153.831	392.669	746.628	-40.556	551.039	810.007	70.702	560.831	803.740	-163.872	416.418	733.883	-192.588	210.329	397.727	-49.666	230.836	372.406
12.016	566.163	803.653	-131.060	384.832	760.656	154.117	391.325	750.557	-40.692	549.294	813.294	70.526	559.363	807.109	-163.529	414.443	736.903	-192.327	210.631	398.540	-49.204	230.766	373.431
11.832	564.476	807.047	-130.761	382.789	764.432	154.410	389.978	754.574	-40.834	547.534	816.655	70.341	557.884	810.554	-163.177	412.441	740.004	-192.074	210.993	399.417	-48.784	230.831	374.489
11.640	562.771	810.516	-130.456	380.725	768.297	154.710	388.627	758.682	-40.980	545.758	820.092	70.148	556.394	814.075	-162.818	410.410	743.188	-191.828	211.420	400.359	-48.402	231.027	375.583
11.442	561.049	814.060	-130.147	378.638	772.254	155.018	387.272	762.880	-41.132	543.966	823.605	69.946	554.892	817.673	-162.451	408.352	746.457	-191.590	211.915	401.369	-48.057	231.352	376.719
11.236	559.308	817.680	-129.834	376.527	776.304	155.332	385.911	767.171	-41.289	542.157	827.195	69.736	553.379	821.348	-162.079	406.267	749.812	-191.360	212.483	402.450	-47.746	231.801	377.900
11.024	557.548	821.378	-129.517	374.394	780.449	155.651	384.543	771.555	-41.451	540.330	830.862	69.517	551.851	825.100	-161.701	404.154	753.254	-191.140	213.128	403.605	-47.467	232.374	379.133
10.806	555.768	825.153	-129.198	372.238	784.690	155.977	383.168	776.033	-41.617	538.486	834.608	69.289	550.310	828.930	-161.320	402.013	756.786	-190.931	213.855	404.836	-47.217	233.067	380.421
10.581	553.967	829.007	-128.877	370.058	789.031	156.308	381.783	780.606	-41.789	536.623	838.433	69.053	548.753	832.839	-160.935	399.846	760.409	-190.732	214.669	406.146	-46.994	233.880	381.769
10.350	552.143	832.940	-128.555	367.854	793.471	156.644	380.387	785.275	-41.964	534.741	842.338	68.808	547.180	836.827	-160.548	397.651	764.125	-190.543	215.576	407.538	-46.797	234.811	383.181
10.114	550.297	836.953	-128.232	365.627	798.014	156.985	378.980	790.041	-42.144	532.839	846.325	68.556	545.588	840.894	-160.160	395.430	767.936	-190.367	216.581	409.016	-46.623	235.860	384.662
9.873	548.426	841.047	-127.910	363.375	802.660	157.329	377.560	794.905	-42.326	530.915	850.394	68.296	543.977	845.042	-159.771	393.181	771.843	-190.201	217.689	410.582	-46.471	237.027	386.216
9.628	546.530	845.223	-127.589	361.099	807.411	157.677	376.125	799.865	-42.511	528.968	854.546	68.029	542.346	849.270	-159.381	390.906	775.848	-190.047	218.906	412.240	-46.339	238.312	387.848
9.380	544.606	849.481	-127.269	358.799	812.269	158.029	374.674	804.924	-42.698	526.998	858.782	67.757	540.691	853.579	-158.993	388.605	779.952	-189.903	220.237	413.992	-46.225	239.716	389.562
9.129	542.654	853.822	-126.951	356.474	817.234	158.382	373.206	810.080	-42.886	525.003	863.103	67.478	539.012	857.969	-158.606	386.277	784.158	-189.770	221.687	415.843	-46.128	241.241	391.361
8.876	540.673	858.246	-126.636	354.124	822.308	158.738	371.718	815.334	-43.074	522.982	867.509	67.195	537.308	862.440	-158.220	383.923	788.466	-189.648	223.262	417.795	-46.046	242.886	393.250
8.623	538.660	862.754	-126.324	351.750	827.491	159.095	370.209	820.685	-43.260	520.934	872.001	66.908	535.575	866.994	-157.837	381.543	792.878	-189.534	224.968	419.853	-45.976	244.655	395.234
8.371	536.615	867.347	-126.015	349.352	832.784	159.452	368.678	826.131	-43.444	518.857	876.579	66.619	533.813	871.629	-157.456	379.137	797.395	-189.429	226.808	422.019	-45.917	246.547	397.315
8.120	534.537	872.024	-125.710	346.930	838.187	159.809	367.122	831.673	-43.624	516.750	881.245	66.327	532.020	876.345	-157.079	376.707	802.018	-189.331	228.787	424.297	-45.867	248.565	399.499
7.872	532.424	876.786	-125.409	344.483	843.699	160.165	365.540	837.309	-43.799	514.612	885.998	66.036	530.195	881.144	-156.705	374.251	806.747	-189.239	230.910	426.691	-45.823	250.708	401.789
7.628	530.275	881.633	-125.112	342.014	849.321	160.520	363.930	843.037	-43.968	512.443	890.839	65.744	528.335	886.025	-156.335	371.772	811.584	-189.152	233.180	429.204	-45.783	252.978	404.188
7.390	528.089	886.566	-124.818	339.522	855.050	160.873	362.290	848.855	-44.130	510.242	895.768	65.455	526.440	890.987	-155.969	369.269	816.527	-189.069	235.600	431.840	-45.744	255.375	406.702
7.158	525.865	891.583	-124.529	337.009	860.887	161.223	360.618	854.762	-44.283	508.008	900.785	65.169	524.509	896.030	-155.607	366.744	821.577	-188.987	238.172	434.602	-45.704	257.898	409.332
6.935	523.604	896.684	-124.243	334.474	866.829	161.569	358.914	860.754	-44.427	505.742	905.890	64.888	522.540	901.153	-155.250	364.197	826.733	-188.906	240.899	437.494	-45.661	260.549	412.084
6.721	521.303	901.870	-123.960	331.920	872.874	161.911	357.175	866.830	-44.561	503.444	911.084	64.612	520.532	906.357	-154.897	361.630	831.994	-188.823	243.780	440.519	-45.611	263.325	414.962
6.518	518.964	907.140	-123.681	329.348	879.019	162.248	355.401	872.985	-44.683	501.114	916.365	64.344	518.484	911.640	-154.550	359.044	837.358	-188.736	246.816	443.681	-45.553	266.226	417.968
6.327	516.586	912.492	-123.404	326.760	885.263	162.578	353.589	879.217	-44.793	498.752	921.734	64.084	516.397	917.002	-154.208	356.440	842.825	-188.643	250.004	446.981	-45.484	269.247	421.106
6.149	514.169	917.927	-123.129	324.157	891.600	162.900	351.739	885.523	-44.889	496.360	927.191	63.834	514.269	922.442	-153.870	353.820	848.392	-188.542	253.343	450.424	-45.402	272.387	424.380
5.985	511.715	923.442	-122.856	321.542	898.027	163.215	349.850	891.897	-44.971	493.937	932.733	63.595	512.101	927.958	-153.538	351.186	854.056	-188.431	256.828	454.011	-45.303	275.639	427.792
5.838	509.222	929.037	-122.584	318.917	904.540	163.520	347.922	898.337	-45.036	491.485	938.360	63.369	509.891	933.550	-153.210	348.541	859.814	-188.307	260.456	457.744	-45.186	278.997	431.346
5.708	506.694	934.710	-122.313	316.285	911.133	163.816	345.954	904.837	-45.085	489.005	944.071	63.157	507.642	939.215	-152.887	345.885	865.663	-188.170	264.218	461.626	-45.050	282.455	435.044
5.596	504.131	940.460	-122.041	313.649	917.802	164.101	343.947	911.391	-45.116	486.498	949.863	62.960	505.353	944.953	-152.568	343.223	871.599	-188.015	268.109	465.656	-44.892	286.003	438.888
5.503	501.535	946.284	-121.769	311.011	924.540	164.375	341.900	917.997	-45.129	483.967	955.735	62.780	503.025	950.761	-152.253	340.557	877.617	-187.842	272.120	469.836	-44.710	289.632	442.879
5.432	498.909	952.181	-121.495	308.376	931.342	164.638	339.814	924.646	-45.122	481.413	961.684	62.619	500.660	956.637	-151.943	337.891	883.713	-187.649	276.239	474.165	-44.504	293.330	447.019
5.382	496.255	958.148	-121.219	305.747	938.200	164.888	337.689	931.334	-45.095	478.838	967.709	62.477	498.260	962.579	-151.635	335.227	889.882	-187.433	280.456	478.643	-44.273	297.083	451.308
5.355	493.575	964.181	-120.941	303.127	945.108	165.126	335.528	938.056	-45.046	476.246	973.806	62.356	495.827	968.586	-151.331	332.571	896.117	-187.194	284.757	483.268	-44.015	300.878	455.745
5.352	490.874	970.280	-120.660	300.520	952.058	165.350	333.331	944.804	-44.976	473.640	979.972	62.258	493.364	974.654	-151.030	329.926	902.414	-186.931	289.129	488.038	-43.730	304.699	460.329
5.374	488.155	976.440	-120.376	297.931	959.042	165.562	331.100	951.572	-44.883	471.022	986.204	62.185	490.873	980.780	-150.730	327.296	908.765	-186.642	293.554	492.949	-43.419	308.527	465.058
