head                          _X,head                          _Y,head                          _Z,chest                         _X,chest                         _Y,chest                         _Z,rShoulder                     _X,rShoulder                     _Y,rShoulder                     _Z,rElbow                        _X,rElbow                        _Y,rElbow                        _Z,rWrist                        _X,rWrist                        _Y,rWrist                        _Z,lShoulder                     _X,lShoulder                     _Y,lShoulder                     _Z,lElbow                        _X,lElbow                        _Y,lElbow                        _Z,lWrist                        _X,lWrist                        _Y,lWrist                        _Z,rHip                          _X,rHip                          _Y,rHip                          _Z,lHip                          _X,lHip                          _Y,lHip                          _Z,rKnee                         _X,rKnee                         _Y,rKnee                         _Z,lKnee                         _X,lKnee                         _Y,lKnee                         _Z,rHeel                         _X,rHeel                         _Y,rHeel                         _Z,lHeel                         _X,lHeel                         _Y,lHeel                         _Z,rToe                          _X,rToe                          _Y,rToe                          _Z,lToe                          _X,lToe                          _Y,lToe                          _Z
-5.7205644,235.72423,1716.8052,13.292719,375.94904,1301.0156,224.50601,268.5068,1382.0286,249.77867,247.2857,1087.1705,262.09372,402.72928,866.4781,-196.78252,263.76422,1378.3264,-229.04242,252.90422,1087.8375,-232.20609,435.08527,887.3154,174.99503,287.0005,986.2987,-145.85802,302.77597,963.5231,126.95612,337.59927,515.4997,-119.47056,350.0963,512.4672,101.152,172.85289,68.15935,-122.26801,178.96542,78.936005,212.42038,418.0317,72.68576,-216.09721,427.7708,82.52198
-4.8485684,235.17537,1716.6462,13.497231,376.1182,1301.1289,224.64214,268.3274,1381.7941,249.19144,245.99149,1087.2468,264.0672,396.4077,863.63995,-196.56377,263.42612,1378.2838,-228.08047,251.43068,1088.0791,-235.368,426.56183,882.3877,174.10861,288.91104,986.0548,-146.1613,302.06982,963.4133,127.38997,337.67255,515.5657,-119.18557,350.2563,512.1242,101.151344,172.60321,68.25675,-122.269775,179.04468,79.005775,212.44919,418.07983,72.4286,-216.07553,428.10248,82.26167
-4.152038,234.76656,1716.4663,13.665547,376.29462,1301.2175,225.22708,268.69644,1381.7195,248.61766,244.67445,1087.4431,266.07687,390.1983,861.1148,-196.357,263.15784,1378.2693,-227.28944,249.92427,1088.336,-238.07474,418.03342,877.5877,172.94475,290.64517,985.70435,-146.32278,302.36356,963.2642,126.91728,337.31464,515.2894,-119.03714,350.4352,511.91528,101.08661,172.82802,68.16133,-122.26992,179.09694,79.08301,212.54185,418.07407,72.137,-216.20316,428.03436,81.77156
-3.6323795,234.44835,1716.0616,13.823698,376.48914,1301.2809,225.29008,268.68033,1381.4369,248.37354,243.34746,1087.5769,267.9446,384.36545,858.9186,-196.14444,262.9732,1378.2653,-226.76004,248.63174,1088.7511,-241.11847,409.53635,873.4195,171.76067,292.0012,985.2998,-146.06276,302.49814,963.18396,126.93677,337.0105,515.2602,-118.93409,350.56976,511.75256,101.14361,172.86751,68.198166,-122.25678,179.17175,79.15896,212.51797,418.12527,71.88767,-217.00465,427.82834,81.20439
-3.086113,234.24008,1715.8633,13.922491,376.6722,1301.3354,225.53094,269.13315,1381.3723,248.18802,242.0313,1087.743,269.803,378.75418,856.9663,-195.95589,262.83588,1378.2471,-226.46783,247.36327,1089.2686,-244.74066,401.1334,869.84717,170.7829,292.8568,984.89386,-145.6696,302.92935,963.3428,126.824196,336.53836,515.14355,-119.031906,350.60696,511.87405,101.065704,172.7753,68.40923,-122.20727,179.22617,79.24555,212.57585,418.1847,71.737885,-216.58867,428.13245,80.92889
-2.4034097,233.7017,1716.5071,14.097987,376.9965,1301.3656,225.92719,269.00125,1381.2185,248.58339,240.45514,1088.0482,271.80502,373.76074,855.3622,-195.75822,262.7683,1378.2706,-226.37698,246.10657,1089.7825,-247.80522,392.83688,866.4309,170.15985,293.2101,984.52905,-145.42493,303.0156,963.23627,126.70985,335.9996,515.006,-118.76226,350.69403,511.59964,101.01406,172.84732,68.40432,-122.14098,179.31387,79.34286,212.64882,418.23914,71.68397,-216.14961,428.38266,80.69001
-1.7273688,233.70808,1716.3228,14.24953,377.20062,1301.394,226.17181,269.1232,1381.1089,248.3998,239.31999,1088.1895,273.33783,368.82098,853.89923,-195.58707,262.74988,1378.2786,-226.48987,244.85408,1090.3982,-251.03352,384.8408,863.6145,169.91441,293.22052,984.22766,-145.23218,302.9367,963.03375,126.65415,335.49045,514.84045,-118.62672,350.8798,511.3738,101.06881,173.04492,68.38942,-122.06811,179.32997,79.42507,212.63246,418.2697,71.55018,-216.15234,428.4745,80.49019
-1.0542891,234.09029,1715.9614,14.341959,377.52966,1301.4557,226.69325,269.42645,1381.1158,248.7243,238.02379,1088.4255,274.88925,364.36987,852.64825,-195.47496,262.80637,1378.3203,-226.76842,243.57571,1090.8649,-254.19737,377.2367,861.04047,169.90227,293.24307,983.98267,-144.4728,303.8068,962.89594,126.5171,334.92255,514.6932,-118.45547,350.96173,511.1789,101.227516,172.99193,68.4284,-122.01145,179.39749,79.49984,212.63937,418.27905,71.48226,-216.29752,428.2416,80.05195
-0.47163066,234.24321,1715.8927,14.453226,377.78128,1301.5173,226.95793,269.4767,1381.0745,249.15547,236.73726,1088.6815,276.3229,360.43787,851.6653,-195.38072,262.87476,1378.3557,-227.19856,242.1287,1091.4427,-257.29895,369.97342,859.0966,169.90434,293.692,983.78094,-144.66321,304.95242,963.11115,126.421455,334.47308,514.3739,-118.26941,350.959,511.08554,101.13523,172.97978,68.42346,-121.98234,179.3399,79.51846,212.60944,418.34122,71.43868,-216.52444,428.38184,80.074646
0.116564415,234.55186,1715.7972,14.74234,378.14774,1301.5978,227.25458,269.53534,1381.0604,249.71126,235.46236,1089.0121,277.548,356.99533,850.9095,-195.26418,262.9559,1378.4172,-227.62584,240.67581,1092.0873,-260.07147,363.0167,857.05914,169.92445,294.69534,983.6985,-144.6111,305.237,962.954,126.379745,333.93222,514.2653,-118.13679,350.884,510.9352,101.094765,172.94215,68.44356,-121.98452,179.31166,79.60524,212.63445,418.33853,71.46857,-216.43254,428.4758,79.966675
0.72258466,234.93391,1715.8956,14.913542,378.49033,1301.7004,227.58385,269.5323,1381.1042,250.31752,234.37358,1089.1963,279.05237,354.39117,850.53986,-195.17444,263.033,1378.5128,-228.35616,239.18413,1092.5281,-262.4993,356.68466,855.6857,170.14256,296.06216,983.8476,-144.51222,305.5613,962.9102,126.2477,333.3862,514.06354,-117.993004,350.77545,510.8622,101.1336,173.00664,68.4051,-121.994,179.28322,79.61666,212.62505,418.31873,71.39994,-216.09265,428.4743,79.74326
1.3273998,235.13335,1715.9796,15.2352085,378.87857,1301.8116,227.98532,269.54547,1381.1835,251.30782,233.19873,1089.5142,279.61093,351.48627,849.9671,-195.14792,263.09027,1378.6108,-229.08115,237.69363,1093.0935,-264.5236,350.4801,854.25494,170.66423,297.43146,984.2392,-144.38026,305.98883,962.9406,126.11758,332.70245,513.8843,-117.91718,350.50998,510.9083,101.058304,172.96712,68.46585,-121.97518,179.21674,79.61477,212.64207,418.3194,71.37847,-216.32788,428.60062,79.80789
2.0198183,235.78056,1715.9208,15.500633,379.23703,1301.8191,228.3372,269.6061,1381.314,252.33363,232.1592,1089.8627,280.50397,349.49017,849.7366,-195.07018,263.16602,1378.7219,-229.94504,236.16206,1093.5576,-267.42868,344.90198,853.7113,171.27222,298.42752,984.6515,-144.21268,306.4027,963.0504,126.05387,332.16693,513.726,-117.78036,350.43997,510.79233,101.04607,172.8427,68.50505,-121.94065,179.20172,79.65773,212.60994,418.3256,71.30663,-216.26578,428.72906,79.976875
2.5510254,236.45197,1715.5977,15.724218,379.5651,1301.8312,228.72896,269.7354,1381.373,253.4943,231.14803,1090.1289,281.1763,347.96466,849.58374,-194.99455,263.25916,1378.8099,-230.71358,234.63004,1094.2172,-269.56998,339.5249,852.8702,171.48314,298.86844,984.7065,-144.14635,306.9923,963.06006,125.93719,331.77756,513.5088,-117.77063,350.29498,510.72504,100.75791,172.42647,68.62716,-121.90939,179.20016,79.63798,212.61201,418.31897,71.305244,-216.18304,428.62054,79.777306
3.1015587,236.96924,1715.4943,15.852725,379.78836,1301.7952,228.59622,269.9835,1381.341,254.49736,230.41783,1090.3396,281.70667,346.80264,849.4593,-194.97191,263.35907,1378.8821,-231.68771,233.1248,1094.6655,-272.4077,334.79984,852.9718,171.30418,299.01794,984.4851,-144.07648,307.51303,963.03516,125.928185,331.52878,513.28876,-117.6618,350.196,510.55344,101.08705,172.77693,68.54857,-121.832634,179.20674,79.64128,212.6663,418.33063,71.32191,-216.0565,428.4523,79.43045
3.8263397,237.5332,1715.6681,15.995733,380.12103,1301.7678,228.81287,270.29846,1381.3403,255.66211,229.8798,1090.4872,281.9514,346.0823,849.44147,-194.9415,263.4307,1379.0244,-232.57382,231.69885,1095.1187,-273.1686,330.48257,851.74536,171.31604,299.34924,984.4563,-144.14859,307.9694,963.0428,126.34047,331.51422,513.2996,-117.4845,350.30542,510.33777,101.10944,172.80678,68.57886,-121.82659,179.20772,79.6573,212.71242,418.3427,71.238365,-216.2307,428.5848,79.49304
4.189539,238.26859,1715.3367,16.09069,380.51398,1301.7233,229.34325,270.5649,1381.4437,256.87653,229.31227,1090.7717,282.24887,345.78363,849.57385,-194.80327,263.18063,1379.0883,-233.56396,230.26868,1095.5944,-275.93753,326.67633,851.9943,171.46024,299.7358,984.42755,-143.34857,308.89316,963.0797,125.95723,331.15964,513.12775,-117.499664,350.1565,510.34958,101.14023,172.77954,68.61283,-121.788414,179.18193,79.68892,212.64345,418.38757,71.20769,-216.50429,428.4723,79.5016
4.4032984,238.71953,1715.4121,16.138165,380.86658,1301.6902,229.18806,270.57324,1381.3289,258.05844,228.90556,1091.0166,282.3741,345.79538,849.7641,-194.84784,263.3097,1379.2322,-234.45798,228.95323,1096.1326,-277.57443,323.23657,851.7152,171.52841,299.8982,984.3693,-143.41888,309.22684,963.08936,126.27135,331.15433,513.1982,-117.479645,350.0788,510.31546,100.956535,172.7852,68.570045,-121.85455,179.1633,79.71681,212.64188,418.38177,71.16665,-216.65039,428.3667,79.29266
4.6220565,239.34474,1715.4707,16.339458,381.2817,1301.6614,229.08675,271.04156,1381.3185,259.16647,228.7736,1091.1718,282.34082,346.20245,849.92566,-194.82977,263.45584,1379.3711,-235.43414,227.69432,1096.5751,-279.4302,320.07333,851.74927,171.5574,300.05914,984.28577,-143.45676,309.63156,963.04816,125.94936,330.89392,513.04736,-117.47026,350.04898,510.29477,101.04591,172.81293,68.60941,-121.88586,179.167,79.69262,212.72284,418.39392,71.22881,-216.14905,428.4834,79.27953
4.8614674,239.95052,1715.4629,16.45836,381.59302,1301.6648,229.50368,271.3717,1381.4464,260.2722,228.78848,1091.3533,282.25775,346.93173,850.26794,-194.89743,263.4734,1379.5894,-236.31488,226.57265,1096.9111,-280.64368,317.51913,851.87225,171.49393,299.91425,984.2183,-143.43924,309.8688,963.085,126.03377,330.90427,512.94147,-117.43097,350.06516,510.21994,100.93356,172.7901,68.62468,-121.89676,179.20674,79.71425,212.6342,418.40497,71.159035,-216.24052,428.61325,79.36529
5.1830316,240.52054,1715.5961,16.553892,381.8443,1301.6793,229.71498,271.83145,1381.4647,261.40182,229.08484,1091.4619,282.15662,347.93286,850.5696,-195.03397,263.6978,1379.8164,-237.0577,225.55254,1097.4011,-281.1861,315.42786,851.63495,171.39598,299.82947,984.2023,-143.58754,309.90875,963.0871,126.51169,330.99622,513.01886,-117.32404,350.21378,510.0486,101.05008,172.88312,68.607475,-121.87764,179.19284,79.73781,212.67628,418.33044,71.05335,-216.1851,428.58838,79.321175
5.249339,241.00139,1715.5316,16.649614,382.16754,1301.6925,230.08191,272.54532,1381.6412,262.47513,229.45305,1091.5328,281.78815,349.3004,850.8977,-194.89674,263.4988,1380.0017,-237.84752,224.69005,1097.8784,-282.2341,313.84808,851.76855,171.3246,299.88864,984.2223,-144.26009,309.89996,963.245,126.209206,330.8215,512.85864,-117.41752,350.22247,509.98486,101.012985,172.85014,68.67559,-121.87063,179.22441,79.760735,212.72208,418.36182,71.15353,-216.44383,428.4897,79.27076
5.407827,241.57072,1715.5089,16.632956,382.47833,1301.6649,230.17761,273.1732,1381.6035,263.3457,230.25034,1091.518,281.3286,351.01636,851.2075,-194.86568,263.5528,1380.2567,-238.4676,223.90176,1098.2167,-283.45303,312.65936,852.2892,171.31616,299.8399,984.3029,-143.55602,310.16983,963.34686,126.27793,330.95358,512.7953,-117.53318,350.34998,510.10825,101.087364,172.93163,68.64503,-121.847046,179.27446,79.76586,212.7144,418.40747,71.11207,-216.2329,428.68124,79.29033
5.4025126,242.17738,1715.4724,16.656343,382.76764,1301.7046,230.31581,273.806,1381.6438,264.09427,231.10454,1091.508,280.74783,352.88882,851.55615,-194.86894,263.56738,1380.4563,-239.03935,223.32886,1098.6642,-283.6707,312.17242,852.2969,171.06938,299.55875,984.24524,-143.8813,309.77835,963.0643,126.51835,331.19937,512.9696,-117.520195,350.41052,510.0188,101.07495,172.98137,68.54975,-121.82935,179.2238,79.78895,212.70236,418.37665,71.13534,-216.13597,428.70505,79.30108
5.4053955,242.54785,1715.7964,16.565245,382.97363,1301.6575,230.10779,274.45782,1381.5568,264.67108,232.18123,1091.4574,280.07077,355.1254,851.97626,-195.00575,263.90018,1380.7129,-239.69456,222.85184,1098.8529,-284.16458,311.9872,852.51013,171.1319,299.70297,984.31445,-143.73898,310.23093,963.0606,126.57131,331.41513,512.9401,-117.49835,350.57236,509.80292,101.06033,172.95738,68.6838,-121.883995,179.22319,79.80131,212.6641,418.39212,71.129425,-216.18944,428.8395,79.33086
5.328104,242.96098,1715.9261,16.461006,383.17957,1301.642,230.38573,274.96738,1381.6503,265.68665,233.1561,1091.503,279.31943,357.5558,852.394,-194.93256,264.017,1380.8713,-240.19505,222.56487,1099.0068,-284.14783,312.21692,852.70447,170.46211,298.84354,983.7591,-144.25465,310.06747,963.1127,127.339806,331.87732,513.176,-117.55019,350.6548,509.75735,101.041695,173.03096,68.602066,-121.90053,179.26048,79.799515,212.66922,418.3991,71.16932,-216.0895,428.86877,79.291954
5.5105343,243.72383,1715.2484,16.461637,383.4218,1301.5955,230.39244,275.49484,1381.6661,266.46283,234.05247,1091.4178,278.47327,360.27908,852.8201,-194.95079,264.02698,1381.0072,-240.67769,222.43314,1099.1514,-284.1442,312.77002,853.1535,170.84947,299.48138,984.3096,-144.41832,310.09595,963.049,126.52989,331.59375,512.78424,-117.625114,350.68588,509.73904,101.11507,173.25304,68.726654,-121.914566,179.2505,79.78178,212.65863,418.43564,71.10455,-216.0155,428.8831,79.31534
5.4401946,244.14072,1715.2783,16.35692,383.52292,1301.5607,230.45601,275.99707,1381.69,266.08737,236.50589,1091.1118,277.54767,363.309,853.24176,-194.78311,263.7799,1381.1395,-241.02313,222.46982,1099.295,-284.03726,313.92844,853.2024,169.26282,297.71103,983.44464,-144.60281,310.13345,963.1254,126.36987,331.43832,512.7023,-117.89397,350.61768,509.93298,101.05841,173.03827,68.622925,-122.15964,179.34561,79.77142,212.70657,418.4163,71.18397,-216.1166,428.74658,79.241234
5.3893614,244.48038,1715.6147,16.249002,383.7275,1301.536,230.46608,276.5817,1381.6709,266.26593,237.96468,1090.8352,276.60873,366.53378,853.7981,-194.91965,263.98203,1381.3276,-241.28845,222.6448,1099.3512,-283.93793,315.21198,853.7199,169.48434,298.20898,983.5229,-144.73256,310.02054,963.1063,126.66068,331.83865,512.586,-117.92858,350.73956,509.7423,100.82459,172.53178,68.78055,-121.934135,179.28615,79.77361,212.69536,418.41916,71.14297,-215.99333,428.8728,79.328255
5.247166,244.78955,1715.7152,16.111189,383.8677,1301.5249,230.19106,276.83484,1381.5945,266.20834,240.06744,1090.5067,275.49445,369.9435,854.39886,-194.84552,263.92728,1381.4568,-241.45464,222.94148,1099.3914,-283.19092,316.91287,853.86,169.53996,298.9046,983.7601,-144.90657,310.04834,963.1505,126.51596,331.89844,512.5244,-118.03825,350.8848,509.79562,101.06766,172.81068,68.75105,-121.887276,179.31071,79.77292,212.68982,418.3889,71.1085,-216.17459,428.65924,79.14309
5.2011404,245.27536,1715.7614,15.955501,383.9741,1301.5109,230.26213,277.3672,1381.5675,266.24353,241.88019,1090.297,274.14035,373.65195,854.9514,-194.81601,263.85944,1381.5492,-241.60464,223.36238,1099.3423,-282.7921,319.17395,854.6033,169.4814,299.54965,983.88257,-145.0841,309.9248,963.1141,126.52705,332.32278,512.3273,-118.16499,350.91797,509.7735,100.99434,172.8448,68.88728,-121.89246,179.31953,79.78686,212.75711,418.3755,71.16944,-216.15543,428.78906,79.262764
5.194634,245.68846,1715.7114,15.800673,384.12686,1301.5255,230.16074,277.8845,1381.4974,266.06897,243.89526,1089.9629,272.76843,377.43793,855.56244,-194.76407,263.77573,1381.5854,-241.64537,224.03001,1099.3105,-281.93115,321.7181,854.9335,169.23248,300.29666,984.0761,-145.38756,309.67303,963.07684,126.25373,331.96616,512.37756,-118.277306,350.84555,509.76843,101.05298,172.84059,68.72315,-121.85968,179.30269,79.798416,212.79413,418.4114,71.15128,-216.24416,428.72122,79.29745
5.0317883,245.86447,1716.0222,15.677903,384.2664,1301.5371,230.28645,278.57834,1381.4001,266.37418,245.53754,1089.7537,271.33643,381.5447,856.2752,-194.72496,263.7038,1381.5663,-241.65526,224.74916,1099.0697,-280.85733,324.4486,855.1226,169.67601,299.00006,983.69934,-145.59459,309.90402,963.1663,126.48628,332.39075,512.44714,-118.357956,350.8753,509.74847,100.87528,172.46115,68.851074,-121.90166,179.32317,79.79791,212.6935,418.36237,71.12869,-216.15935,428.76373,79.337204
4.860975,246.17941,1715.8903,15.566499,384.33984,1301.5048,230.27332,279.1274,1381.3136,265.49048,248.3075,1089.2764,269.7454,385.74942,857.0128,-194.6711,263.6037,1381.5096,-241.67499,225.58101,1098.7378,-279.64716,327.80954,855.373,169.50528,299.03207,983.63074,-145.68475,309.64307,963.1426,126.40284,332.4605,512.459,-118.56855,350.60886,509.87454,101.025986,172.83926,68.74304,-121.93452,179.34344,79.7762,212.66664,418.4369,71.07197,-216.01949,428.752,79.31103
4.581478,246.4269,1715.954,15.239807,384.2968,1301.4846,229.96805,279.76773,1381.1418,265.14148,250.56961,1088.8179,268.06393,390.08066,857.7125,-194.6263,263.52805,1381.4653,-241.66847,226.54393,1098.3951,-279.00958,331.39954,856.12756,169.37646,299.27277,983.5493,-146.07713,309.49893,963.05804,125.920235,331.98892,512.2612,-118.733894,350.56207,509.8645,100.88375,172.88031,68.65061,-121.92287,179.30597,79.73754,212.70245,418.4235,71.11578,-215.9945,428.95493,79.32399
4.1967816,246.46617,1716.0375,15.17069,384.31882,1301.4886,229.83983,280.3085,1381.0382,264.83954,252.88278,1088.3724,266.21744,394.51498,858.57104,-194.34042,263.15686,1381.3438,-241.523,227.71805,1098.1184,-277.12576,335.10706,856.54285,169.16602,299.4161,983.5591,-146.29967,309.54492,963.23975,125.72578,331.94464,512.2186,-118.8559,350.6755,509.8234,101.03046,172.88734,68.63621,-121.940735,179.3078,79.742096,212.67207,418.43973,71.17082,-215.91084,428.86517,79.24453
4.006052,246.6834,1715.8955,14.894211,384.32327,1301.4585,229.73166,280.8273,1380.8839,264.3862,255.2673,1087.9912,264.30634,399.13513,859.50494,-194.19969,263.02597,1381.2804,-241.34747,228.88583,1097.8214,-276.07983,338.76257,857.6513,169.00655,299.5438,983.5192,-146.41554,309.44418,963.2248,125.07052,331.623,512.1485,-119.01803,350.71695,509.82565,101.04385,172.90097,68.66592,-121.93295,179.29189,79.724174,212.63034,418.4413,71.11878,-216.18933,428.70306,79.24901
3.5425858,246.45006,1716.1167,14.751646,384.3677,1301.4673,229.85504,281.32443,1380.8309,264.42407,257.14767,1087.6488,262.27747,403.7938,860.46094,-194.2379,262.85693,1381.2717,-241.08934,230.27351,1097.4313,-273.78186,343.57523,857.64526,168.81522,299.56427,983.531,-146.56528,309.57178,963.34576,124.88946,331.55695,512.0476,-119.09205,350.85327,509.64963,100.88481,172.86568,68.64475,-121.929245,179.29927,79.765656,212.63675,418.43692,71.101074,-215.80505,428.89926,79.32671
3.244892,246.41785,1716.0353,14.456075,384.37222,1301.4056,229.60512,281.62054,1380.707,263.7786,260.09726,1086.8859,260.17438,408.565,861.51306,-194.17505,262.66803,1381.2389,-240.88339,231.64494,1097.0966,-272.02023,348.03763,858.67694,168.6562,299.83194,983.41895,-146.86885,309.61804,963.419,125.02049,331.87772,511.76285,-119.292984,350.7824,509.67267,101.04468,172.89824,68.62945,-121.91534,179.275,79.75398,212.71486,418.46457,71.17511,-216.13564,428.70172,79.263916
3.095861,246.57065,1716.2966,14.2073965,384.3908,1301.4282,229.58652,282.42447,1380.6057,262.9705,262.94522,1086.621,258.02463,413.4724,862.69617,-194.3698,262.7676,1381.3004,-240.62366,233.22751,1096.7081,-269.9087,352.79193,859.5135,168.45734,299.9626,983.2623,-146.94638,309.50986,963.3648,124.997284,331.78372,511.94626,-119.49484,350.8452,509.81598,101.07359,172.83511,68.75208,-121.8847,179.28282,79.77879,212.64815,418.4135,71.091156,-215.95114,428.87408,79.28198
2.7680264,246.63379,1716.0236,13.958848,384.5611,1301.3885,229.28122,282.7773,1380.5103,262.9334,265.02963,1086.3861,255.56961,418.35373,863.88306,-194.34969,262.66412,1381.2966,-240.30945,234.89034,1096.4089,-267.412,357.40024,859.9871,168.22815,300.20197,983.3079,-147.36913,309.75546,963.4992,124.83699,331.86514,511.7956,-119.62584,350.65912,509.7668,101.03495,172.90002,68.756,-121.901146,179.2703,79.79579,212.64407,418.3953,71.08378,-215.85875,428.74936,79.23884
2.1419568,246.26775,1715.9786,13.6812725,384.4758,1301.328,229.14305,283.3939,1380.4235,261.92084,268.24786,1085.8416,253.09836,423.35004,865.2339,-194.34958,262.57172,1381.3043,-240.04848,236.54657,1096.1351,-265.59506,362.78964,861.5573,167.96036,300.45923,983.04675,-147.88058,310.14395,963.74774,124.58232,331.87958,511.6841,-119.83774,350.87537,509.75653,101.0196,172.97185,68.69951,-121.914246,179.31052,79.77785,212.70447,418.42584,71.06052,-216.10437,428.5293,79.14997
2.1533456,246.54677,1715.6742,13.342879,384.49133,1301.3613,228.7835,284.0523,1380.3574,261.85785,270.5109,1085.5453,250.48914,428.29706,866.62646,-194.22145,262.52567,1381.3225,-239.70232,238.40036,1095.8301,-263.74255,368.1108,862.9806,167.39415,300.90005,982.9417,-148.11223,310.05057,963.7321,124.51115,332.00934,511.66605,-119.84043,350.89697,509.64407,101.03494,173.01929,68.68282,-121.91885,179.32863,79.78107,212.69606,418.4805,71.10247,-216.37294,428.51035,79.07174
1.6054645,246.22809,1715.8165,13.167754,384.5524,1301.3899,228.63417,284.90045,1380.3536,261.05618,273.367,1085.2281,247.7672,433.20935,868.18304,-194.14206,262.4902,1381.3433,-239.39966,240.15161,1095.5284,-260.5335,372.97,863.7427,166.78961,301.43054,982.9135,-148.13387,309.79562,963.4639,124.361465,332.1256,511.56946,-119.92629,350.89542,509.6206,101.02863,172.97728,68.67119,-121.94319,179.36122,79.77343,212.64972,418.50314,71.08215,-216.06947,428.65195,79.09137
1.2186248,246.07857,1715.769,12.891403,384.54208,1301.4219,228.51979,285.48962,1380.4778,260.59048,275.84222,1084.9114,244.97778,438.1184,869.82367,-193.96483,262.44534,1381.3807,-239.0686,242.0301,1095.2769,-258.26978,378.60992,865.5506,165.82117,302.43225,982.6544,-148.61153,309.93332,963.6499,124.03059,332.3592,511.28125,-119.992134,350.98648,509.5583,101.11164,173.22177,68.59715,-121.911865,179.37808,79.8466,212.64864,418.50076,71.05674,-216.37648,428.62723,79.13978
0.8719615,246.03662,1716.0013,12.678708,384.5215,1301.4469,228.56842,286.00378,1380.597,260.41495,278.18045,1084.7856,242.18532,443.07254,871.59546,-193.8187,262.46045,1381.4507,-238.67477,243.85934,1095.06,-255.58224,383.93738,866.98395,169.3762,298.07867,983.16565,-148.9517,310.03418,963.5853,123.60648,332.18747,511.2964,-120.09769,351.00717,509.53903,100.992836,173.05402,68.68369,-121.87085,179.41327,79.85953,212.63754,418.49387,71.03019,-216.30186,428.8844,79.18005
0.7172736,246.34883,1715.7483,12.307963,384.47482,1301.4614,228.3776,286.6109,1380.691,259.95547,280.61456,1084.6277,239.23471,448.07193,873.3965,-193.75333,262.42502,1381.5276,-238.41109,245.66367,1094.8617,-252.89774,389.56226,868.6349,168.60371,299.13535,983.0566,-149.0744,310.28162,963.69366,123.39836,332.30746,511.15588,-120.18685,351.05682,509.46277,100.78789,172.58661,68.80497,-121.87797,179.45847,79.918,212.72745,418.49207,71.067154,-216.25641,428.7319,78.95509
0.15622395,245.86313,1715.4603,12.074811,384.44064,1301.5286,228.14372,287.23117,1380.7617,259.4386,283.13766,1084.377,236.29997,452.92584,875.33215,-193.54945,262.47003,1381.5426,-238.12245,247.6273,1094.6167,-249.82695,395.0176,870.099,167.84926,300.05777,982.9783,-149.33516,308.3936,963.49,123.666985,332.71652,511.09137,-120.22481,351.07056,509.4547,101.00988,172.90585,68.816444,-121.78897,179.51378,79.98238,212.65295,418.49197,71.01519,-216.08316,428.84137,78.8061
-0.12876976,245.96933,1715.3954,11.869752,384.51715,1301.6385,228.02844,287.76697,1380.9065,259.25916,285.38412,1084.2539,233.36748,457.67172,877.3698,-193.37766,262.45978,1381.5739,-237.82918,249.5238,1094.4302,-246.78853,400.57935,871.9371,166.88528,301.1715,982.87054,-149.6536,309.00217,963.52167,123.20299,332.65887,511.00317,-120.32863,350.99033,509.54944,100.97449,172.93437,68.7868,-121.81824,179.57251,80.033936,212.61061,418.44675,70.97707,-216.23878,428.9565,78.83825
-0.71321326,245.70117,1715.408,11.553523,384.49503,1301.7065,227.79103,288.3795,1380.9088,258.62512,287.7375,1084.0365,230.41138,462.28906,879.4326,-193.19394,262.41324,1381.5859,-237.68703,251.4602,1094.2124,-243.48596,405.9039,873.86975,166.20395,301.96832,982.68567,-149.95834,309.56342,963.6694,123.45377,333.1038,510.9389,-120.33053,350.8858,509.36523,100.78522,172.63019,68.84783,-121.79142,179.6346,80.09082,212.7149,418.49756,71.08839,-215.98764,429.04886,78.68997
-0.82961595,245.82495,1715.2551,11.246137,384.5714,1301.8214,227.42865,288.74713,1380.9612,258.54575,289.68723,1083.7286,227.38998,466.82474,881.5632,-193.05467,262.33673,1381.6259,-237.48,253.28032,1094.0876,-241.09415,411.37668,876.0724,165.83293,302.4174,982.6308,-150.18564,309.82663,963.72943,123.80304,333.7427,511.10733,-120.3224,350.79297,509.31857,100.94187,173.00159,68.70927,-121.76149,179.68457,80.15749,212.69455,418.5009,71.08121,-216.36493,429.02835,78.752235
-1.1195465,245.74178,1715.2279,10.983325,384.5968,1301.8566,227.33133,289.3172,1381.047,257.91992,292.03226,1083.6992,224.34276,471.22565,883.635,-192.93619,262.2055,1381.6897,-237.21881,255.18282,1093.8862,-238.15831,416.5764,878.1705,166.24156,302.68848,983.1494,-145.5907,301.16968,961.05664,123.13795,333.4487,510.88696,-120.503624,350.6409,509.35504,100.902824,173.09926,68.62319,-121.72884,179.76071,80.18832,212.70004,418.543,70.97347,-216.09262,429.07822,78.463974
-1.6646134,245.73462,1715.3761,10.643348,384.66656,1301.9042,227.30106,290.10135,1381.1097,257.6724,293.92975,1083.5767,221.36966,475.42072,885.8184,-192.76634,262.02377,1381.7133,-237.05505,256.9606,1093.8138,-234.66238,421.57874,880.0858,165.02708,303.3655,982.60724,-150.55492,309.8467,963.65515,122.90131,333.59378,510.7141,-120.580315,350.33633,509.22464,101.084526,173.22081,68.93655,-121.69676,179.78238,80.27046,212.75456,418.52032,70.99912,-216.10786,429.06653,78.411064
